unix_time,time_s,cable_easting_m,cable_northing_m,cable_height_m,cable_lock
1759744844.102,120044.102,619488.7624421956,5806170.939409235,41.59,1
1759744844.32,120044.32,619487.8897948321,5806171.457328209,41.6,1
1759744844.522,120044.522,619486.4399175363,5806171.936832262,41.61,1
1759744844.725,120044.725,619486.8742364788,5806171.2890744805,41.58,1
1759744844.927,120044.927,619486.2459027407,5806170.240399978,41.59,1
1759744845.128,120045.128,619486.3581411329,5806170.139110815,41.61,1
1759744845.331,120045.331,619487.2146439651,5806170.797159313,41.61,1
1759744845.548,120045.548,619487.612240199,5806170.994259143,41.59,1
1759744845.751,120045.751,619488.04510952,5806171.303295007,41.59,1
1759744845.953,120045.953,619487.3751025115,5806171.5115631595,41.58,1
1759744846.155,120046.155,619488.2817630229,5806172.344285082,41.56,1
1759744846.356,120046.356,619488.2673701448,5806171.364039607,41.56,1
1759744846.576,120046.576,619487.8550959458,5806170.760132608,41.56,1
1759744846.779,120046.779,619488.3382264047,5806170.776769995,41.57,1
1759744846.979,120046.979,619489.1363630951,5806171.498566814,41.55,1
1759744847.184,120047.184,619489.4722109566,5806171.6061210595,41.53,1
1759744847.387,120047.387,619488.8993493422,5806170.5338421585,41.55,1
1759744847.589,120047.589,619489.0397151939,5806170.248106756,41.55,1
1759744847.792,120047.792,619488.5834316867,5806170.931661995,41.55,1
1759744848.01,120048.01,619488.6544837608,5806171.91562915,41.53,1
1759744848.212,120048.212,619487.0139665549,5806172.191051623,41.52,1
1759744848.415,120048.415,619485.8768571726,5806171.514095578,41.53,1
1759744848.615,120048.615,619485.7668571726,5806171.504095579,41.53,1
1759744848.817,120048.817,619486.1665948083,5806171.582189188,41.52,1
1759744849.035,120049.035,619484.79586597,5806172.0258046435,41.52,1
1759744849.035,120049.035,619484.8149089897,5806172.058794205,41.52,1
1759744849.237,120049.237,619487.028132331,5806172.686345568,41.52,1
1759744849.439,120049.439,619487.1479729733,5806172.05978117,41.52,1
1759744849.643,120049.643,619487.2281230751,5806171.263229426,41.53,1
1759744849.844,120049.844,619487.6730902649,5806171.967182135,41.54,1
1759744850.046,120050.046,619488.1207242438,5806172.5412653005,41.52,1
1759744850.264,120050.264,619489.194749241,5806171.763074884,41.52,1
1759744850.467,120050.467,619486.884934455,5806171.261874329,41.52,1
1759744850.668,120050.668,619485.496233085,5806172.393327914,41.54,1
1759744850.87,120050.87,619486.2554519416,5806172.14831026,41.54,1
1759744851.073,120051.073,619484.0856488111,5806171.150243992,41.51,1
1759744851.289,120051.289,619484.5487632853,5806170.357853993,41.51,1
1759744851.493,120051.493,619484.7621782182,5806170.663231473,41.51,1
1759744851.693,120051.693,619484.3429534567,5806171.685473787,41.52,1
1759744851.896,120051.896,619484.2322242002,5806171.667121321,41.5,1
1759744852.098,120052.098,619484.1829459936,5806171.684252086,41.5,1
1759744852.315,120052.315,619484.6172923817,5806172.355054895,41.51,1
1759744852.519,120052.519,619484.0272972634,5806172.910948807,41.51,1
1759744852.719,120052.719,619482.8880006651,5806171.378597064,41.49,1
1759744852.922,120052.922,619482.0348473379,5806171.004244383,41.51,1
1759744853.123,120053.123,619483.1308938446,5806172.112562584,41.52,1
1759744853.326,120053.326,619483.5629741495,5806172.3933682265,41.49,1
1759744853.542,120053.542,619483.0639070566,5806171.542948705,41.5,1
1759744853.743,120053.743,619483.3965819587,5806171.20943226,41.5,1
1759744853.947,120053.947,619483.6936384009,5806171.0089365505,41.49,1
1759744854.151,120054.151,619483.89,5806172.22,41.52,1
1759744854.355,120054.355,619483.9742790407,5806172.369404347,41.51,1
1759744854.557,120054.557,619484.739681199,5806172.370703326,41.48,1
1759744854.76,120054.76,619484.4742754012,5806171.856500723,41.51,1
1759744854.977,120054.977,619486.0007737073,5806171.373185924,41.51,1
1759744855.179,120055.179,619484.7564946084,5806171.647045797,41.5,1
1759744855.38,120055.38,619482.3699566068,5806171.469844002,41.51,1
1759744855.585,120055.585,619483.531397973,5806171.611826842,41.48,1
1759744855.786,120055.786,619481.4384805621,5806172.445116068,41.48,1
1759744856.006,120056.006,619481.2026166241,5806172.16142836,41.48,1
1759744856.208,120056.208,619481.3328187232,5806171.5159436995,41.51,1
1759744856.41,120056.41,619479.5324262471,5806171.589031977,41.51,1
1759744856.613,120056.613,619479.3524262471,5806171.629031977,41.49,1
1759744856.816,120056.816,619480.4762074127,5806171.966037994,41.5,1
1759744857.017,120057.017,619480.3524734216,5806171.563691036,41.51,1
1759744857.235,120057.235,619480.5320440307,5806171.283943207,41.51,1
1759744857.235,120057.235,619480.4942595726,5806171.239822782,41.51,1
1759744857.437,120057.437,619482.3622809151,5806169.5897292085,41.5,1
1759744857.64,120057.64,619481.0433646848,5806168.188626284,41.51,1
1759744857.843,120057.843,619480.960091873,5806168.648936981,41.52,1
1759744858.046,120058.046,619479.9718035529,5806170.087665914,41.51,1
1759744858.248,120058.248,619479.1361102454,5806170.377487094,41.51,1
1759744858.451,120058.451,619479.6754957018,5806169.694209582,41.5,1
1759744858.668,120058.668,619479.2538018337,5806169.557918131,41.51,1
1759744858.871,120058.871,619479.3590198996,5806170.013371301,41.51,1
1759744859.075,120059.075,619480.116332668,5806170.676682034,41.52,1
1759744859.277,120059.277,619480.2686111365,5806171.554360145,41.53,1
1759744859.481,120059.481,619480.0992476533,5806170.8956752345,41.51,1
1759744859.683,120059.683,619479.3885445644,5806170.980606715,41.53,1
1759744859.901,120059.901,619479.3862616896,5806171.557876148,41.51,1
1759744860.105,120100.105,619479.9915600992,5806171.976630913,41.51,1
1759744860.306,120100.306,619479.6702682372,5806171.790215943,41.52,1
1759744860.511,120100.511,619478.8142987143,5806171.19351802,41.53,1
1759744860.712,120100.712,619478.485948707,5806171.855138997,41.52,1
1759744860.917,120100.917,619478.9422916027,5806172.998507789,41.51,1
1759744861.118,120101.118,619479.173830947,5806173.477763983,41.5,1
1759744861.32,120101.32,619477.70811376,5806171.81891825,41.53,1
